No.,Time,Source,Destination,Protocol,Length,Info
186,0.00112,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=20536 Win=16375 Len=0 TSval=1631208084 TSecr=851307124
187,0.001121,23.191.255.233,202.235.195.144,TCP,1514,443  >  61038 [ACK] Seq=7241 Ack=1 Win=1392 Len=1448 TSval=1581989534 TSecr=4214194534
188,0.001145,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=5657 Ack=1 Win=1025 Len=1414
189,0.001169,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=7071 Ack=1 Win=1025 Len=1414
190,0.001171,203.242.74.73,204.210.45.27,IPv4,98,[Packet size limited during capture]
191,0.001181,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=8485 Ack=1 Win=1025 Len=1414
192,0.001192,162.124.191.190,163.171.1.188,TCP,1354,443  >  50364 [ACK] Seq=1 Ack=1 Win=27 Len=1288 TSval=2208127589 TSecr=961156344
193,0.001203,162.124.191.190,163.171.1.188,TCP,1354,443  >  50364 [ACK] Seq=1289 Ack=1 Win=27 Len=1288 TSval=2208127589 TSecr=961156344
194,0.00122,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=9899 Ack=1 Win=1025 Len=1414
195,0.001227,60.181.32.144,203.242.66.199,TCP,1468,"63875  >  35089 [PSH, ACK] Seq=11313 Ack=1 Win=1025 Len=1414"
196,0.001234,157.100.57.204,163.171.250.84,TCP,54,32767  >  8545 [SYN] Seq=0 Win=1024 Len=0
197,0.001235,162.124.191.190,163.171.1.188,TCP,1118,"443  >  50364 [PSH, ACK] Seq=2577 Ack=1 Win=27 Len=1052 TSval=2208127589 TSecr=961156344"
198,0.001235,216.111.105.221,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xda27, seq=334/19969, ttl=247"
199,0.001237,202.235.195.6,198.57.236.137,TCP,66,63787  >  443 [ACK] Seq=1 Ack=1 Win=2647 Len=0 TSval=972385707 TSecr=671237867
200,0.001253,202.235.195.6,198.57.236.137,TCP,66,63787  >  443 [ACK] Seq=1 Ack=2897 Win=2647 Len=0 TSval=972385707 TSecr=671237868
201,0.001261,23.7.149.251,202.235.195.6,TCP,1514,443  >  49326 [ACK] Seq=2897 Ack=1 Win=243 Len=1448 TSval=719591752 TSecr=658895002
202,0.001269,202.235.195.6,198.57.236.137,TCP,66,63787  >  443 [ACK] Seq=1 Ack=4345 Win=2669 Len=0 TSval=972385708 TSecr=671237868
203,0.001274,23.7.149.251,202.235.195.6,TCP,1514,443  >  49326 [ACK] Seq=4345 Ack=1 Win=243 Len=1448 TSval=719591752 TSecr=658895002
204,0.001304,126.187.209.52,203.242.68.95,TCP,54,50022  >  5058 [ACK] Seq=1 Ack=16945 Win=26723 Len=0
205,0.001336,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=30079 Win=16351 Len=0 TSval=1631208084 TSecr=851307124
206,0.001398,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=7071 Win=15308 Len=0
207,0.001402,45.180.171.170,150.202.27.69,TCP,54,54959  >  42730 [SYN] Seq=0 Win=1024 Len=0
208,0.001408,2001:7e7d:6f9:4a0c:39ce:ff4a:fec3:9fb3,2001:7be4:ce9e:400f:9631:6070:fe0b:9f80,DNS,104,Standard query 0xeb28[Packet size limited during capture]
209,0.001418,217.94.171.186,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xef27, seq=1751/55046, ttl=56"
210,0.00142,138.35.84.0,203.242.85.196,ICMP,74,Time-to-live exceeded (Time to live exceeded in transit)
211,0.001437,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=9899 Win=15308 Len=0
212,0.001438,70.220.177.250,203.242.68.75,TCP,66,54848  >  80 [ACK] Seq=1 Ack=4294797377 Win=21914 Len=0 TSval=1344496335 TSecr=2173659836
213,0.001464,185.148.48.141,202.229.109.127,TCP,54,51942  >  54230 [SYN] Seq=0 Win=1024 Len=0
214,0.001471,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=121433 Ack=1 Win=1452 Len=1412
215,0.001478,200.255.73.186,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xda27, seq=1277/64772, ttl=240"
216,0.001496,202.229.94.149,190.165.200.222,TCP,130,"60042  >  22 [PSH, ACK] Seq=1 Ack=1 Win=262 Len=64 TSval=2109278887 TSecr=568251620"
217,0.001496,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=122845 Ack=1 Win=1452 Len=1412
218,0.001496,98.154.158.75,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xda27, seq=1391/28421, ttl=43"
219,0.001511,203.242.85.196,2.139.124.46,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
220,0.001512,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=12727 Win=15308 Len=0
221,0.001516,203.242.85.196,86.53.136.80,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
222,0.001517,172.163.36.17,202.235.195.6,TCP,54,443  >  61490 [ACK] Seq=1 Ack=1 Win=15249 Len=0
223,0.001528,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=124257 Ack=1 Win=1452 Len=1412
224,0.001528,203.242.64.23,162.124.191.190,TCP,66,3519  >  443 [ACK] Seq=1 Ack=1 Win=2044 Len=0 TSval=326662743 TSecr=1660176241
225,0.001529,163.171.37.112,91.84.220.85,TCP,54,50334  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
226,0.001529,203.242.74.73,204.210.45.27,IPv4,90,[Packet size limited during capture]
227,0.001532,203.242.85.196,39.65.206.123,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
228,0.001535,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=32827 Win=16375 Len=0 TSval=1631208085 TSecr=851307124
229,0.001566,203.242.85.196,94.58.87.206,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
230,0.001567,203.242.85.196,78.96.52.106,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
231,0.001567,13.143.41.57,163.171.130.77,TCP,123,"443  >  51662 [PSH, ACK] Seq=1 Ack=1 Win=9 Len=57 TSval=1613611463 TSecr=1964277083"
232,0.001567,203.242.85.196,68.252.109.23,ICMP,60,"Echo (ping) request  id=0xea27, seq=4585/59665, ttl=61 (no response found!)"
233,0.001568,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=125669 Ack=1 Win=1452 Len=1412
234,0.001591,64.110.122.92,202.235.195.6,TCP,66,443  >  53674 [ACK] Seq=1 Ack=1 Win=3185 Len=0 TSval=2220764954 TSecr=973961719
235,0.001608,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=127081 Ack=1 Win=1452 Len=1412
236,0.001609,203.242.85.196,206.109.57.85,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
237,0.001609,79.192.226.130,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xea27, seq=820/13315, ttl=56"
238,0.00161,203.242.71.179,222.101.222.163,TCP,78,22  >  27549 [ACK] Seq=65 Ack=65 Win=240 Len=0 TSval=3001361628 TSecr=3480748 SLE=1 SRE=65
239,0.001611,203.242.85.196,84.196.141.54,ICMP,60,"Echo (ping) request  id=0xda27, seq=3419/23309, ttl=61 (no response found!)"
240,0.001635,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=128493 Ack=1 Win=1452 Len=1412
241,0.001635,203.242.85.196,201.118.198.119,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
242,0.001635,203.242.85.196,72.167.105.124,ICMP,60,"Echo (ping) request  id=0xea27, seq=4585/59665, ttl=61 (no response found!)"
243,0.001636,203.242.85.196,83.75.250.234,ICMP,60,"Echo (ping) request  id=0xea27, seq=3631/12046, ttl=61 (no response found!)"
244,0.00165,45.180.171.170,163.171.31.178,TCP,54,54959  >  42729 [SYN] Seq=0 Win=1024 Len=0
245,0.001673,203.242.85.196,106.5.13.198,ICMP,60,"Echo (ping) request  id=0xda27, seq=1765/58630, ttl=61 (no response found!)"
246,0.001673,203.242.85.196,116.220.241.125,ICMP,60,"Echo (ping) request  id=0xda27, seq=4600/63505, ttl=61 (no response found!)"
247,0.001677,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=35575 Win=16375 Len=0 TSval=1631208085 TSecr=851307124
248,0.00168,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=129905 Ack=1 Win=1452 Len=1412
249,0.001705,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=131317 Ack=1 Win=1452 Len=1412
250,0.001706,203.242.85.196,2.8.242.154,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
251,0.001709,203.242.85.196,181.57.54.69,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
252,0.001709,203.242.85.196,90.245.13.203,ICMP,60,"Echo (ping) request  id=0xda27, seq=3132/15372, ttl=61 (no response found!)"
253,0.001714,23.7.149.73,202.235.195.6,TCP,1514,80  >  51188 [ACK] Seq=1 Ack=1 Win=1392 Len=1460
254,0.001726,23.7.149.73,202.235.195.6,TCP,1514,80  >  51188 [ACK] Seq=1461 Ack=1 Win=1392 Len=1460
255,0.001732,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=132729 Ack=1 Win=1452 Len=1412
256,0.001737,203.242.85.196,186.90.253.149,ICMP,60,"Echo (ping) request  id=0xda27, seq=3248/45068, ttl=61 (no response found!)"
257,0.001737,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=12727 Ack=1 Win=1025 Len=1414
258,0.001756,173.66.45.159,202.235.195.6,TCP,1462,443  >  50029 [ACK] Seq=1 Ack=1 Win=365 Len=1396 TSval=4206644626 TSecr=210041043
259,0.001762,173.66.45.159,202.235.195.6,TCP,1462,443  >  50029 [ACK] Seq=1397 Ack=1 Win=365 Len=1396 TSval=4206644626 TSecr=210041043
260,0.001772,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=134141 Ack=1 Win=1452 Len=1412
261,0.001772,203.242.85.196,179.207.166.244,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
262,0.001772,203.242.85.196,58.0.243.169,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
263,0.001774,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=14141 Ack=1 Win=1025 Len=1414
264,0.001785,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=15555 Ack=1 Win=1025 Len=1414
265,0.001792,203.242.85.196,75.236.97.4,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
266,0.001797,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=16969 Ack=1 Win=1025 Len=1414
267,0.001814,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=18383 Ack=1 Win=1025 Len=1414
268,0.001822,167.184.156.10,133.251.166.246,TCP,74,44783  >  23 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM TSval=9366100 TSecr=0 WS=128
269,0.001822,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=19797 Ack=1 Win=1025 Len=1414
270,0.001839,41.223.210.148,163.171.183.181,TCP,54,48460  >  23 [SYN] Seq=0 Win=39276 Len=0
271,0.00184,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=21211 Ack=1 Win=1025 Len=1414
272,0.001841,32.164.172.222,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xef27, seq=4727/30482, ttl=48"
273,0.001841,64.110.122.92,202.235.195.6,TCP,66,443  >  53674 [ACK] Seq=1 Ack=2377 Win=3185 Len=0 TSval=2220764954 TSecr=973961719
274,0.001847,173.66.45.212,202.235.195.6,TCP,1462,443  >  55429 [ACK] Seq=5585 Ack=1 Win=398 Len=1396 TSval=1372761026 TSecr=877514882
275,0.001859,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=22625 Ack=1 Win=1025 Len=1414
276,0.00186,163.171.119.5,40.81.122.103,TCP,129,"56421  >  443 [PSH, ACK] Seq=1 Ack=1 Win=1026 Len=75"
277,0.001877,222.171.87.207,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xdf27, seq=2982/42507, ttl=245"
278,0.001877,173.66.45.212,202.235.195.6,TCP,1462,443  >  55429 [ACK] Seq=6981 Ack=1 Win=398 Len=1396 TSval=1372761026 TSecr=877514882
279,0.001877,203.242.85.196,197.248.55.112,ICMP,60,"Echo (ping) request  id=0xdf27, seq=4476/31761, ttl=61 (no response found!)"
280,0.001879,203.242.85.196,172.79.91.51,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
281,0.001884,60.181.32.144,203.242.66.199,TCP,1468,"63875  >  35089 [PSH, ACK] Seq=24039 Ack=1 Win=1025 Len=1414"
282,0.001885,185.190.216.46,150.202.207.40,TCP,54,54319  >  2789 [SYN] Seq=0 Win=1024 Len=0
283,0.001897,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=25453 Ack=1 Win=1025 Len=1414
284,0.001914,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=26867 Ack=1 Win=1025 Len=1414
285,0.001914,126.187.209.52,203.242.68.95,TCP,54,50022  >  5058 [ACK] Seq=1 Ack=19769 Win=26723 Len=0
286,0.001922,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=28281 Ack=1 Win=1025 Len=1414
287,0.001922,203.242.85.196,184.225.55.170,ICMP,60,"Echo (ping) request  id=0xdf27, seq=706/49666, ttl=61 (no response found!)"
288,0.001923,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=41071 Win=16375 Len=0 TSval=1631208085 TSecr=851307124
289,0.001934,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=29695 Ack=1 Win=1025 Len=1414
290,0.001946,203.242.74.144,60.79.71.138,TCP,1474,80  >  50410 [ACK] Seq=1 Ack=1 Win=64064 Len=1408 TSval=846867405 TSecr=724802981
291,0.001946,126.187.209.52,203.242.68.95,TCP,54,50022  >  5058 [ACK] Seq=1 Ack=22593 Win=26723 Len=0
292,0.001947,203.242.73.157,222.101.222.163,TCP,129,"22  >  64954 [PSH, ACK] Seq=1 Ack=1 Win=4197 Len=63 TSval=3 TSecr=3480733"
293,0.001948,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=31109 Ack=1 Win=1025 Len=1414
294,0.001951,203.242.85.196,36.140.213.79,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
295,0.001953,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=1409 Ack=1 Win=64064 Len=1408 TSval=846867405 TSecr=724802981"
296,0.001959,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=32523 Ack=1 Win=1025 Len=1414
297,0.001959,45.180.169.125,202.235.197.75,TCP,66,"43132  >  22 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
298,0.001968,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=2817 Ack=1 Win=64064 Len=1408 TSval=846867405 TSecr=724802981"
299,0.001971,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=33937 Ack=1 Win=1025 Len=1414
300,0.001973,203.242.85.196,190.40.161.106,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
301,0.001974,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=4225 Ack=1 Win=64064 Len=1408 TSval=846867405 TSecr=724802981"
302,0.001979,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=5633 Ack=1 Win=64064 Len=1408 TSval=846867405 TSecr=724802981"
303,0.001982,203.242.85.196,177.162.26.142,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
304,0.001983,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=35351 Ack=1 Win=1025 Len=1414
305,0.001983,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=7041 Ack=1 Win=64064 Len=1408 TSval=846867405 TSecr=724802981"
306,0.001988,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=8449 Ack=1 Win=64064 Len=1408 TSval=846867405 TSecr=724802981"
307,0.001996,240e:bd07:336f:1f4:6001:803c:8180:1ffd,2001:7e7d:6f9:93d0:3e3f:8f8c:8e88:c115,TCP,78,38699  >  10443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460
308,0.001997,36.118.56.5,203.242.22.175,TCP,54,1840  >  23 [SYN] Seq=0 Win=10004 Len=0
309,0.001997,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=36765 Ack=1 Win=1025 Len=1414
310,0.001999,203.242.85.196,68.121.151.15,ICMP,60,"Echo (ping) request  id=0xdf27, seq=1380/25605, ttl=61 (no response found!)"
311,0.002009,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=38179 Ack=1 Win=1025 Len=1414
312,0.00201,203.242.85.196,124.225.35.211,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
313,0.002021,60.181.32.144,203.242.66.199,TCP,1468,"63875  >  35089 [PSH, ACK] Seq=39593 Ack=1 Win=1025 Len=1414"
314,0.002024,203.242.85.196,186.84.51.159,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
315,0.002029,203.242.64.23,162.124.191.190,TCP,587,"3519  >  443 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=521 TSval=326662745 TSecr=1660176241"
316,0.002032,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=41007 Ack=1 Win=1025 Len=1414
317,0.002033,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=43819 Win=16375 Len=0 TSval=1631208085 TSecr=851307124
318,0.002035,13.141.5.50,202.235.195.6,TCP,154,"20047  >  55031 [PSH, ACK] Seq=1 Ack=1 Win=141 Len=88 TSval=1553681837 TSecr=997146497"
319,0.002037,203.242.85.196,176.38.199.2,ICMP,60,"Echo (ping) request  id=0xdf27, seq=4476/31761, ttl=61 (no response found!)"
320,0.002039,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=21211 Win=15308 Len=0
321,0.002047,202.235.195.6,198.57.236.137,TCP,66,63787  >  443 [ACK] Seq=1 Ack=7241 Win=2647 Len=0 TSval=972385708 TSecr=671237868
322,0.002047,23.7.149.73,202.235.195.6,TCP,1514,80  >  51192 [ACK] Seq=1 Ack=1 Win=1392 Len=1460
323,0.002056,202.235.195.6,198.57.236.137,TCP,66,[TCP Window Update] 63787  >  443 [ACK] Seq=1 Ack=7241 Win=2669 Len=0 TSval=972385708 TSecr=671237868
324,0.002057,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=9857 Ack=1 Win=64064 Len=1408 TSval=846867405 TSecr=724802981"
325,0.002059,23.7.149.73,202.235.195.6,TCP,1514,80  >  51192 [ACK] Seq=1461 Ack=1 Win=1392 Len=1460
326,0.00206,203.242.85.196,52.214.247.99,ICMP,60,"Echo (ping) request  id=0xdf27, seq=1670/34310, ttl=61 (no response found!)"
327,0.002073,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=42421 Ack=1 Win=1025 Len=1414
328,0.002073,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=46492 Win=16375 Len=0 TSval=1631208085 TSecr=851307124
329,0.002073,77.103.9.212,202.229.102.8,TCP,54,40269  >  80 [SYN] Seq=0 Win=1024 Len=0
330,0.002075,182.165.82.77,133.251.188.75,TCP,74,43371  >  50348 [SYN] Seq=0 Win=65535 Len=0 MSS=1400 SACK_PERM TSval=1629722373 TSecr=0 WS=512
331,0.002076,64.110.122.92,202.235.195.6,TCP,66,443  >  53674 [ACK] Seq=1 Ack=4753 Win=3185 Len=0 TSval=2220764954 TSecr=973961719
332,0.002087,23.191.255.233,202.235.195.144,TCP,1514,443  >  61038 [ACK] Seq=8689 Ack=1 Win=1392 Len=1448 TSval=1581989535 TSecr=4214194534
333,0.002088,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=24039 Win=15308 Len=0
334,0.002104,23.191.255.233,202.235.195.144,TCP,1514,443  >  61038 [ACK] Seq=10137 Ack=1 Win=1392 Len=1448 TSval=1581989535 TSecr=4214194534
335,0.002106,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=11265 Ack=1 Win=64064 Len=1408 TSval=846867405 TSecr=724802981"
336,0.00211,203.242.74.144,60.79.71.138,TCP,1474,80  >  50410 [ACK] Seq=12673 Ack=1 Win=64064 Len=1408 TSval=846867405 TSecr=724802981
337,0.002111,23.191.255.233,202.235.195.144,TCP,1514,443  >  61038 [ACK] Seq=11585 Ack=1 Win=1392 Len=1448 TSval=1581989535 TSecr=4214194534
338,0.002112,73.119.88.44,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xdf27, seq=35/8960, ttl=52"
339,0.002113,222.181.181.45,202.229.114.65,TCP,54,59110  >  1433 [SYN] Seq=0 Win=1024 Len=0
340,0.002115,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=14081 Ack=1 Win=64064 Len=1408 TSval=846867405 TSecr=724802981"
341,0.002119,202.235.195.6,198.57.237.110,TCP,66,62761  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=0 TSval=1021817098 TSecr=1229523670
342,0.00212,178.176.177.235,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xef27, seq=4727/30482, ttl=18"
343,0.002142,202.235.195.6,198.57.236.178,TCP,66,62754  >  443 [ACK] Seq=1 Ack=1 Win=1001 Len=0 TSval=1021817099 TSecr=1732580821
344,0.002163,202.235.195.6,198.57.236.178,TCP,66,62754  >  443 [ACK] Seq=1 Ack=2897 Win=978 Len=0 TSval=1021817099 TSecr=1732580821
345,0.002164,203.242.64.23,162.124.191.190,TCP,1494,3519  >  443 [ACK] Seq=522 Ack=1 Win=2048 Len=1428 TSval=326662745 TSecr=1660176241
346,0.002164,2001:7194:f9a1:707:79ce:908c:8eb8:7c5c,2001:7e7d:6f9:db6c:afff:800f:7f46:48ee,DNS,200,Standard query response 0xfe82 No such name[Packet size limited during capture]
347,0.002166,188.45.171.103,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xef27, seq=3387/15117, ttl=51"
348,0.002168,202.235.195.6,198.57.236.178,TCP,66,[TCP Window Update] 62754  >  443 [ACK] Seq=1 Ack=2897 Win=1024 Len=0 TSval=1021817099 TSecr=1732580821
349,0.002171,185.148.48.141,150.202.32.154,TCP,54,51942  >  61241 [SYN] Seq=0 Win=1024 Len=0
350,0.002183,203.242.74.144,60.79.71.138,TCP,2882,"80  >  50410 [PSH, ACK] Seq=15489 Ack=1 Win=64064 Len=2816 TSval=846867406 TSecr=724802981"
351,0.002185,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=49240 Win=16375 Len=0 TSval=1631208085 TSecr=851307124
352,0.002189,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=18305 Ack=1 Win=64064 Len=1408 TSval=846867406 TSecr=724802981"
353,0.00219,172.163.36.17,202.235.195.6,TCP,54,443  >  61490 [ACK] Seq=1 Ack=350 Win=15249 Len=0
354,0.002192,133.231.10.67,46.101.179.119,TCP,1479,"443  >  13730 [PSH, ACK] Seq=1 Ack=1 Win=11256 Len=1413 TSval=3702647126 TSecr=4043841836"
355,0.002209,133.231.10.67,46.101.179.119,TCP,1466,"443  >  13730 [PSH, ACK] Seq=1414 Ack=1 Win=11256 Len=1400 TSval=3702647126 TSecr=4043841836"
356,0.002215,133.231.10.67,46.101.179.119,TCP,1466,"443  >  13730 [PSH, ACK] Seq=2814 Ack=1 Win=11256 Len=1400 TSval=3702647126 TSecr=4043841836"
357,0.002216,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=38179 Win=15308 Len=0
358,0.002234,133.231.10.67,46.101.179.119,TCP,1466,"443  >  13730 [PSH, ACK] Seq=4214 Ack=1 Win=11256 Len=1400 TSval=3702647126 TSecr=4043841836"
359,0.002249,203.242.85.196,101.36.75.19,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
360,0.002255,203.242.85.196,160.51.242.76,ICMP,60,"Echo (ping) request  id=0xe527, seq=4586/59921, ttl=61 (no response found!)"
361,0.002279,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=19713 Ack=1 Win=64064 Len=1408 TSval=846867406 TSecr=724802981"
362,0.002279,203.242.85.196,84.235.245.92,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
363,0.00228,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=41007 Win=15308 Len=0
364,0.00228,203.242.85.196,75.214.163.178,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
365,0.002287,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=43835 Ack=1 Win=1025 Len=1414
366,0.002288,64.110.122.92,202.235.195.6,TCP,66,443  >  53674 [ACK] Seq=1 Ack=7129 Win=3178 Len=0 TSval=2220764955 TSecr=973961719
367,0.002297,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=43835 Win=15308 Len=0
368,0.002314,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=45249 Ack=1 Win=1025 Len=1414
